Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2015,Ford Motor Company,Ford,FUSION AWD,2.0,4,Auto,22,31,25,Turbocharged,Semi-Automatic,6,All Wheel Drive,Midsize Cars,6/23/2014,410,284,354
2015,Ford Motor Company,Ford,FUSION FWD,1.5,4,Auto,25,37,29,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/23/2014,356,238,303
2015,Ford Motor Company,Ford,FUSION FWD,1.5,4,Auto,24,36,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/23/2014,374,247,316
2015,Ford Motor Company,Ford,FUSION FWD,2.0,4,Auto,22,33,26,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/23/2014,396,267,338
2015,Ford Motor Company,Ford,FUSION FWD,2.5,4,Auto,22,34,26,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/23/2014,399,264,338
2015,Ford Motor Company,Ford,FUSION HYBRID FWD,2.0,4,Auto,44,41,42,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,202,218,209
2015,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.8,4,Auto,28,38,32,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/1/2014,319,234,281
2015,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.8,4,Manual,27,37,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,6/1/2014,328,234,286
2015,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2.0,4,Auto,24,35,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/1/2014,363,255,314
2015,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2.0,4,Manual,24,34,28,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,6/1/2014,364,263,319
2015,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Limited,1.8,4,Auto,27,37,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/1/2014,329,243,290
2015,Hyundai,HYUNDAI MOTOR COMPANY,Sonata HYBRID,2.4,4,Auto,36,40,38,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Midsize Cars,6/12/2014,247,224,237
2015,Hyundai,HYUNDAI MOTOR COMPANY,Sonata HYBRID LIMITED,2.4,4,Auto,36,40,37,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Midsize Cars,6/12/2014,250,225,239
2015,Jaguar Land Rover L,Jaguar,XF,2.0,4,Auto,19,30,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,5/12/2014,462,296,387
2015,Jaguar Land Rover L,Jaguar,XF,3.0,6,Auto,18,28,22,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,7/9/2014,489,321,413
2015,Jaguar Land Rover L,Jaguar,XF,5.0,8,Auto,15,23,18,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,1/30/2014,592,388,500
2015,Jaguar Land Rover L,Jaguar,XF AWD,3.0,6,Auto,17,27,20,Supercharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,6/20/2014,524,329,437
2015,Jaguar Land Rover L,Jaguar,XF FFV,5.0,8,Auto,15,23,18,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,5/12/2014,592,388,500
2015,Kia,KIA MOTORS CORPORATION,Forte,1.8,4,Auto,26,39,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,5/26/2014,337,230,289
2015,Kia,KIA MOTORS CORPORATION,Forte,1.8,4,Manual,25,37,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,5/26/2014,350,237,299
2015,Kia,KIA MOTORS CORPORATION,Forte,2.0,4,Auto,25,36,29,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,5/26/2014,360,250,310
2015,Kia,KIA MOTORS CORPORATION,OPTIMA,2.0,4,Auto,20,31,24,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,5/9/2014,437,286,369
2015,Kia,KIA MOTORS CORPORATION,OPTIMA,2.4,4,Auto,23,34,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,5/9/2014,387,260,330
2015,Kia,KIA MOTORS CORPORATION,Optima HYBRID,2.4,4,Auto,36,40,38,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Midsize Cars,8/1/2014,247,224,237
2015,Kia,KIA MOTORS CORPORATION,Optima HYBRID EX,2.4,4,Auto,35,39,37,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Midsize Cars,8/1/2014,252,229,242
2015,Ford Motor Company,Lincoln,MKZ AWD,2.0,4,Auto,22,31,25,Turbocharged,Semi-Automatic,6,All Wheel Drive,Midsize Cars,6/23/2014,410,284,354
2015,Ford Motor Company,Lincoln,MKZ AWD,3.7,6,Auto,18,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Midsize Cars,7/7/2014,493,348,427
2015,Ford Motor Company,Lincoln,MKZ FWD,2.0,4,Auto,22,33,26,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,6/23/2014,396,267,338
2015,Ford Motor Company,Lincoln,MKZ FWD,3.7,6,Auto,18,27,22,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,483,327,413
2015,Ford Motor Company,Lincoln,MKZ HYBRID FWD,2.0,4,Auto,41,39,40,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Midsize Cars,7/2/2014,216,228,222
2015,MAZDA,MAZDA,MAZDA 6,2.5,4,Auto,26,38,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,1/2/2014,340,236,293
2015,MAZDA,MAZDA,MAZDA 6,2.5,4,Auto,28,40,32,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,1/2/2014,318,223,275
2015,MAZDA,MAZDA,MAZDA 6,2.5,4,Manual,25,37,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,1/2/2014,355,242,304
2015,MAZDA,MAZDA,MAZDA3 5-Door,2.0,4,Auto,30,40,33,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,300,222,265
2015,MAZDA,MAZDA,MAZDA3 5-Door,2.0,4,Manual,29,40,33,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,308,222,269
2015,MAZDA,MAZDA,MAZDA3 5-Door,2.5,4,Auto,27,37,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,326,243,288
2015,MAZDA,MAZDA,MAZDA3 5-Door,2.5,4,Auto,28,39,32,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,313,229,275
2015,MAZDA,MAZDA,MAZDA3 5-Door,2.5,4,Manual,26,35,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Midsize Cars,7/7/2014,349,252,305
2015,Nissan,NISSAN,ALTIMA,2.5,4,Auto,27,38,31,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Midsize Cars,6/4/2014,328,232,284
2015,Nissan,NISSAN,ALTIMA,3.5,6,Auto,22,32,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Midsize Cars,6/4/2014,405,279,343
2015,Subaru,Subaru,LEGACY,2.5,4,Auto,26,36,30,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Midsize Cars,6/16/2014,341,246,298
2015,Subaru,Subaru,LEGACY,3.6,6,Auto,20,29,23,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Midsize Cars,6/16/2014,448,308,385
2015,Volkswagen Group of,Volkswagen,Passat,1.8,4,Auto,24,36,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Midsize Cars,7/14/2014,363,247,311
2015,Volkswagen Group of,Volkswagen,Passat,1.8,4,Manual,24,35,28,Turbocharged,Manual,5,"2-Wheel Drive, Front",Midsize Cars,7/14/2014,366,251,314
2015,Volkswagen Group of,Volkswagen,Passat,2.0,4,Auto,30,42,34,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Midsize Cars,7/14/2014,344,243,298
2015,Volkswagen Group of,Volkswagen,Passat,2.0,4,Manual,30,44,35,Turbocharged,Manual,6,"2-Wheel Drive, Front",Midsize Cars,7/28/2014,341,234,293
2015,Volkswagen Group of,Volkswagen,Passat,3.6,6,Auto,20,28,23,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Midsize Cars,5/26/2014,449,319,390
2015,Volvo,"Volvo Cars of North America, LLC",S80 AWD,3.0,6,Auto,19,28,22,Turbocharged,Semi-Automatic,6,All Wheel Drive,Midsize Cars,1/3/2014,461,317,396
2015,Volvo,"Volvo Cars of North America, LLC",S80 FWD,2.0,4,Auto,25,37,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Midsize Cars,1/3/2014,357,243,306
2015,Volkswagen Group of,Audi,A8L,3.0,6,Auto,24,36,28,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,5/15/2014,426,280,360
2015,Volkswagen Group of,Audi,A8L,3.0,6,Auto,19,29,22,Supercharged,Semi-Automatic,8,All Wheel Drive,Large Cars,5/15/2014,473,303,397
2015,Volkswagen Group of,Audi,A8L,4.0,8,Auto,18,29,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,5/15/2014,492,310,410
2015,Volkswagen Group of,Audi,A8L,6.3,12,Auto,14,22,17,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Large Cars,5/15/2014,640,403,534
2015,BMW,BMW,328i xDrive Gran Turismo,2.0,4,Auto,22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/18/2014,400,267,340
2015,BMW,BMW,335i xDrive Gran Turismo,3.0,6,Auto,20,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/24/2014,444,294,377
2015,BMW,BMW,550i xDrive Gran Turismo,4.4,8,Auto,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/28/2014,566,369,477
2015,BMW,BMW,740Ld xDrive,3.0,6,Auto,23,31,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,4/15/2014,436,328,387
2015,BMW,BMW,750i,4.4,8,Auto,17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,8/1/2014,505,356,438
2015,BMW,BMW,750i xDrive,4.4,8,Auto,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/28/2014,566,369,477
2015,BMW,BMW,750Li xDrive,4.4,8,Auto,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/28/2014,566,369,477
2015,BMW,BMW,Alpina B7 LWB xDrive,4.4,8,Auto,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/28/2014,566,369,477
2015,BMW,BMW,Alpina B7 SWB xDrive,4.4,8,Auto,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/28/2014,566,369,477
2015,BMW,BMW,X1 sDrive28i,2.0,4,Auto,23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,4/4/2014,391,265,334
2015,BMW,BMW,X1 xDrive28i,2.0,4,Auto,22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,4/1/2014,403,274,345
2015,BMW,BMW,X1 xDrive35i,3.0,6,Auto,18,27,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Large Cars,4/1/2014,496,334,423
2015,General Motors,Cadillac,XTS,3.6,6,Auto,18,28,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/30/2014,499,318,417
2015,General Motors,Cadillac,XTS AWD,3.6,6,Auto,16,24,19,Turbocharged,Semi-Automatic,6,All Wheel Drive,Large Cars,5/30/2014,558,373,475
2015,General Motors,Cadillac,XTS AWD,3.6,6,Auto,17,26,20,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Large Cars,7/18/2014,519,338,437
2015,General Motors,Chevrolet,IMPALA,2.5,4,Auto,22,31,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/7/2014,404,287,355
2015,General Motors,Chevrolet,IMPALA,3.6,6,Auto,18,28,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/30/2014,499,318,417
2015,General Motors,Chevrolet,IMPALA,3.6,6,Auto,19,29,22,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/30/2014,472,309,399
2015,General Motors,Chevrolet,IMPALA LIMITED,3.6,6,Auto,18,30,22,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Large Cars,5/30/2014,498,299,408
2015,General Motors,Chevrolet,SS,6.2,8,Auto,14,21,17,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Large Cars,7/31/2014,633,422,538
2015,Chrysler Group LLC,Chrysler,300,3.6,6,Auto,19,31,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/21/2014,466,290,386
2015,Chrysler Group LLC,Chrysler,300,5.7,8,Auto,16,25,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/21/2014,558,352,465
2015,Chrysler Group LLC,Dodge,Charger,3.6,6,Auto,19,31,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/21/2014,466,290,386
2015,Chrysler Group LLC,Dodge,Charger,5.7,8,Auto,16,25,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/21/2014,558,352,465
2015,Chrysler Group LLC,Dodge,Charger SRT8,6.4,8,Auto,15,25,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/21/2014,591,357,486
2015,Ford Motor Company,Ford,Special Service Police FWD,2.0,4,Auto,20,30,24,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Large Cars,6/5/2014,436,298,374
2015,Ford Motor Company,Ford,TAURUS AWD,3.5,6,Auto,17,25,20,Turbocharged,Semi-Automatic,6,All Wheel Drive,Large Cars,6/5/2014,524,357,449
2015,Ford Motor Company,Ford,TAURUS AWD,3.5,6,Auto,18,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Large Cars,6/5/2014,491,345,425
2015,Ford Motor Company,Ford,TAURUS AWD FFV,3.5,6,Auto,18,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Large Cars,6/5/2014,491,345,425
2015,Ford Motor Company,Ford,TAURUS FWD,2.0,4,Auto,22,32,26,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,6/5/2014,397,278,342
2015,Ford Motor Company,Ford,TAURUS FWD,3.5,6,Auto,19,29,23,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,6/5/2014,460,311,393
2015,Ford Motor Company,Ford,TAURUS FWD FFV,3.5,6,Auto,19,29,23,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/5/2014,460,311,393
2015,Hyundai,HYUNDAI MOTOR COMPANY,Equus,5.0,8,Auto,15,23,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,4/29/2014,597,387,502
2015,Hyundai,HYUNDAI MOTOR COMPANY,Genesis AWD,3.8,6,Auto,16,25,19,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2/15/2014,544,356,459
2015,Hyundai,HYUNDAI MOTOR COMPANY,Genesis RWD,3.8,6,Auto,18,29,22,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2/15/2014,489,311,409
2015,Hyundai,HYUNDAI MOTOR COMPANY,Genesis RWD,5.0,8,Auto,15,23,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2/15/2014,600,384,503
2015,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,2.0,4,Auto,23,32,26,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,7/15/2014,395,282,344
2015,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,2.4,4,Auto,25,37,29,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/30/2014,362,242,308
2015,Hyundai,HYUNDAI MOTOR COMPANY,Sonata SPORT/LIMITED,2.4,4,Auto,24,35,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/30/2014,376,258,323
2015,Jaguar Land Rover L,Jaguar,XJ,5.0,8,Auto,15,23,18,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,1/30/2014,599,387,504
2015,Jaguar Land Rover L,Jaguar,XJ AWD,3.0,6,Auto,16,24,19,Supercharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/1/2014,553,364,468
2015,Jaguar Land Rover L,Jaguar,XJ FFV,3.0,6,Auto,18,27,21,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/1/2014,497,329,421
2015,Jaguar Land Rover L,Jaguar,XJ FFV,5.0,8,Auto,15,23,18,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/1/2014,599,387,504
2015,Jaguar Land Rover L,Jaguar,XJL,5.0,8,Auto,15,23,18,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,1/30/2014,599,387,504
2015,Jaguar Land Rover L,Jaguar,XJL AWD,3.0,6,Auto,16,24,19,Supercharged,Semi-Automatic,8,All Wheel Drive,Large Cars,7/1/2014,558,364,471
2015,Jaguar Land Rover L,Jaguar,XJL FFV,3.0,6,Auto,17,27,20,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/1/2014,535,328,442
2015,Jaguar Land Rover L,Jaguar,XJL FFV,5.0,8,Auto,15,23,18,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,7/1/2014,599,387,504
2015,Kia,KIA MOTORS CORPORATION,Cadenza,3.3,6,Auto,19,28,22,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Large Cars,4/15/2014,477,316,404
2015,Kia,KIA MOTORS CORPORATION,Forte 5,1.6,4,Auto,21,29,24,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/26/2014,419,304,367
2015,Kia,KIA MOTORS CORPORATION,Forte 5,1.6,4,Manual,21,29,24,Turbocharged,Manual,6,"2-Wheel Drive, Front",Large Cars,5/26/2014,413,306,365
2015,Kia,KIA MOTORS CORPORATION,Forte 5,2.0,4,Auto,25,33,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Large Cars,5/26/2014,358,266,317
2015,Kia,KIA MOTORS CORPORATION,K900,3.8,6,Auto,18,27,21,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,1/2/2014,501,335,427
2015,Kia,KIA MOTORS CORPORATION,K900,5.0,8,Auto,15,23,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,1/2/2014,584,384,494
2015,Ford Motor Company,Lincoln,MKS AWD,3.5,6,Auto,17,25,20,Turbocharged,Semi-Automatic,6,All Wheel Drive,Large Cars,6/5/2014,524,357,449
2015,Mercedes-Benz,Mercedes-Benz,S 550,4.7,8,Auto,17,26,20,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Large Cars,4/28/2014,528,341,444
2015,Mercedes-Benz,Mercedes-Benz,S 550 4MATIC,4.7,8,Auto,16,26,19,Turbocharged,Automatic,7,4-Wheel Drive,Large Cars,4/28/2014,557,346,462
2015,Mercedes-Benz,Mercedes-Benz,S 600,6.0,12,Auto,12,21,15,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Large Cars,5/27/2014,712,419,580
2015,Mercedes-Benz,Mercedes-Benz,S 63 AMG 4MATIC,5.5,8,Auto,15,23,18,Turbocharged,Automatic,7,4-Wheel Drive,Large Cars,4/28/2014,593,383,499
2015,Mercedes-Benz,Mercedes-Benz,S 65 AMG,6.0,12,Auto,13,20,15,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Large Cars,5/27/2014,694,443,581
2015,Porsche,Porsche,Panamera,3.6,6,Auto,18,28,22,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Large Cars,6/16/2014,487,319,411
2015,Porsche,Porsche,Panamera 4,3.6,6,Auto,18,27,21,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/16/2014,494,331,421
2015,Porsche,Porsche,Panamera 4S,3.0,6,Auto,17,27,21,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/16/2014,508,333,429
2015,Porsche,Porsche,Panamera 4S Executive,3.0,6,Auto,17,26,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/16/2014,517,336,436
2015,Porsche,Porsche,Panamera GTS,4.8,8,Auto,16,24,19,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/16/2014,572,368,480
2015,Porsche,Porsche,Panamera S,3.0,6,Auto,17,27,21,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Large Cars,6/16/2014,508,333,429
2015,Porsche,Porsche,Panamera Turbo,4.8,8,Auto,15,24,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/9/2014,577,368,483
2015,Porsche,Porsche,Panamera Turbo Executive,4.8,8,Auto,15,24,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/9/2014,583,372,488
2015,Porsche,Porsche,Panamera Turbo S,4.8,8,Auto,15,24,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/9/2014,577,368,483
2015,Porsche,Porsche,Panamera Turbo S Executive,4.8,8,Auto,15,24,18,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Large Cars,6/9/2014,583,372,488
2015,Volkswagen Group of,Audi,allroad quattro,2.0,4,Auto,21,28,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small Station Wagons,6/9/2014,420,317,373
2015,BMW,BMW,328i xDrive Sports Wagon,2.0,4,Auto,22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small Station Wagons,7/18/2014,400,267,340
2015,Chrysler Group LLC,FIAT,500L,1.4,4,Auto,22,30,25,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Small Station Wagons,7/14/2014,400,292,351
2015,Chrysler Group LLC,FIAT,500L,1.4,4,Auto,24,33,27,Turbocharged,Automated Manual,6,"2-Wheel Drive, Front",Small Station Wagons,7/14/2014,372,271,327
2015,Chrysler Group LLC,FIAT,500L,1.4,4,Manual,25,33,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Small Station Wagons,7/14/2014,348,269,312
2015,Honda,Honda,FIT,1.5,4,Auto,33,41,36,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Small Station Wagons,4/1/2014,269,216,247
2015,Honda,Honda,FIT,1.5,4,Auto,32,38,35,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Small Station Wagons,4/1/2014,275,233,256
2015,Honda,Honda,FIT,1.5,4,Manual,29,37,32,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Small Station Wagons,4/1/2014,306,241,277
2015,Nissan,INFINITI,QX50,3.7,6,Auto,17,25,20,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Small Station Wagons,5/6/2014,524,357,445
2015,Nissan,INFINITI,QX50 AWD,3.7,6,Auto,17,24,20,Naturally Aspirated,Semi-Automatic,7,All Wheel Drive,Small Station Wagons,5/6/2014,515,365,447
2015,Kia,KIA MOTORS CORPORATION,Soul,1.6,4,Auto,24,30,26,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small Station Wagons,7/1/2014,365,291,332
2015,Kia,KIA MOTORS CORPORATION,Soul,1.6,4,Manual,24,30,26,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Small Station Wagons,7/1/2014,370,291,335
2015,Kia,KIA MOTORS CORPORATION,Soul,2.0,4,Auto,23,31,26,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small Station Wagons,7/1/2014,382,291,341
2015,Kia,KIA MOTORS CORPORATION,Soul ECO dynamics,2.0,4,Auto,24,31,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Small Station Wagons,7/1/2014,369,292,334
2015,Volvo,"Volvo Cars of North America, LLC",V60 AWD,2.5,5,Auto,20,29,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small Station Wagons,1/3/2014,432,306,375
2015,Volvo,"Volvo Cars of North America, LLC",V60 AWD,3.0,6,Auto,19,28,22,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small Station Wagons,1/3/2014,461,317,396
2015,Volvo,"Volvo Cars of North America, LLC",V60 FWD,2.0,4,Auto,25,37,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Small Station Wagons,1/3/2014,357,243,306
2015,Volvo,"Volvo Cars of North America, LLC",V60 PoleStar AWD,3.0,6,Auto,18,27,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small Station Wagons,5/2/2014,478,323,408
2015,Toyota,TOYOTA,TACOMA 2WD,2.7,4,Auto,19,24,21,Naturally Aspirated,Automatic,4,"2-Wheel Drive, Rear",Small Pick-up Trucks 2WD,8/4/2014,460,370,419
2015,Toyota,TOYOTA,TACOMA 2WD,2.7,4,Manual,21,25,22,Naturally Aspirated,Manual,5,"2-Wheel Drive, Rear",Small Pick-up Trucks 2WD,8/4/2014,423,358,394
2015,Toyota,TOYOTA,TACOMA 2WD,4.0,6,Auto,17,21,19,Naturally Aspirated,Automatic,5,"2-Wheel Drive, Rear",Small Pick-up Trucks 2WD,8/4/2014,516,413,469
2015,Toyota,TOYOTA,TACOMA 2WD,4.0,6,Manual,16,21,18,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Small Pick-up Trucks 2WD,8/4/2014,544,424,490
2015,Toyota,TOYOTA,TACOMA 4WD,2.7,4,Auto,18,21,19,Naturally Aspirated,Automatic,4,Part-time 4-Wheel Drive,Small Pick-up Trucks 4WD,8/4/2014,492,422,460
2015,Toyota,TOYOTA,TACOMA 4WD,2.7,4,Manual,18,20,19,Naturally Aspirated,Manual,5,Part-time 4-Wheel Drive,Small Pick-up Trucks 4WD,8/4/2014,479,429,456
